date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1980-01-19,15,Fleetwood Mac,Sara,20,15,6
1980-01-19,16,Kenny Loggins,This Is It,17,16,14
1980-01-19,17,Tom Petty And The Heartbreakers,Don't Do Me Like That,19,17,10
1980-01-19,18,Queen,Crazy Little Thing Called Love,30,18,5
1980-01-19,19,Daryl Hall John Oates,Wait For Me,21,19,13
1980-01-19,20,Isaac Hayes,Don't Let Go,22,20,13
1980-01-19,21,Dionne Warwick,Deja Vu,27,21,11
1980-01-19,22,Commodores,Still,6,1,17
1980-01-19,23,Styx,Babe,10,1,16
1980-01-19,24,Teri DeSario With K.C.,"Yes, I'm Ready",28,24,10
1980-01-19,25,Steve Forbert,Romeo's Tune,31,25,8
1980-01-19,26,Foghat,Third Time Lucky (First Time I Was A Fool),26,26,10
1980-01-19,27,Foreigner,Head Games,18,14,11
1980-01-19,28,Anne Murray,Daydream Believer,46,28,5
1980-01-19,29,The Dirt Band,An American Dream,33,29,7
1980-01-19,30,Herb Alpert,Rotation,32,30,10
1980-01-19,31,Led Zeppelin,Fool In The Rain,40,31,5
1980-01-19,32,Styx,Why Me,42,32,6
1980-01-19,33,The O'Jays,Forever Mine,37,33,9
1980-01-19,34,Tom Johnston,Savannah Nights,34,34,10
1980-01-19,35,Dan Fogelberg,Longer,55,35,6
1980-01-19,36,Santana,You Know That I Love You,43,36,9
1980-01-19,37,Cheap Trick,Voices,41,37,7
1980-01-19,38,Barbra Streisand/Donna Summer,No More Tears (Enough Is Enough),24,1,14
1980-01-19,39,Neil Diamond,September Morn',51,39,5
1980-01-19,40,Rufus And Chaka Khan,Do You Love What You Feel,44,40,9
1980-01-19,41,Suzi Quatro,She's In Love With You,45,41,9
1980-01-19,42,Commodores,Wonderland,54,42,6
1980-01-19,43,John Stewart,Lost Her In The Sun,49,43,7
1980-01-19,44,Electric Light Orchestra,Last Train To London,50,44,7
1980-01-19,45,Joyce Cobb,Dig The Gold,52,45,9
1980-01-19,46,Robert John,Lonely Eyes,48,46,7
1980-01-19,47,J.D. Souther,You're Only Lonely,23,7,20
1980-01-19,48,The Spinners,"Working My Way Back To You/Forgive Me, Girl",58,48,6
1980-01-19,49,Donna Summer,On The Radio,86,49,2
1980-01-19,50,The Flying Lizards,Money,53,50,8
1980-01-19,51,The Inmates,Dirty Water,56,51,7
1980-01-19,52,Dann Rogers,Looks Like Love Again,60,52,6
1980-01-19,53,Barry Manilow,When I Wanted You,61,53,6
1980-01-19,54,Pat Benatar,Heartbreaker,64,54,5
1980-01-19,55,Toto,99,65,55,5
1980-01-19,56,Shalamar,The Second Time Around,67,56,7
1980-01-19,57,Rod Stewart,I Don't Want To Talk About It,71,57,5
1980-01-19,58,Pablo Cruise,I Want You Tonight,25,19,15
1980-01-19,59,Peter Brown,Stargazer,62,59,6
1980-01-19,60,Pleasure,Glide,63,60,7
1980-01-19,61,Robert Palmer,Can We Still Be Friends,70,61,5
1980-01-19,62,Leif Garrett,Memorize Your Number,66,62,6
1980-01-19,63,Bonnie Pointer,"I Can't Help Myself (Sugar Pie, Honey Bunch)",72,63,5
1980-01-19,64,"Earth, Wind & Fire",Star,68,64,5
1980-01-19,65,ABBA,Chiquitita,29,29,11
1980-01-19,66,Jimmy Buffett,Volcano,74,66,5
1980-01-19,67,Jennifer Warnes,Don't Make Me Over,77,67,5
1980-01-19,68,Molly Hatchet,Flirtin' With Disaster,76,68,3
1980-01-19,69,Nicolette Larson & Michael McDonald,"Let Me Go, Love",82,69,2
1980-01-19,70,Gamma,I'm Alive,80,70,3
1980-01-19,71,Journey,Too Late,81,71,2
1980-01-19,72,Rupert Holmes,Him,,72,1
1980-01-19,73,Aerosmith,Remember (Walking In The Sand),84,73,2
1980-01-19,74,Dollar,Shooting Star,75,74,5
1980-01-19,75,Mike Pinera,Goodnight My Love,79,75,3
1980-01-19,76,Kool & The Gang,Too Hot,,76,1
1980-01-19,77,Pink Floyd,Another Brick In The Wall (Part II),,77,1
1980-01-19,78,Bobby Vinton,Make Believe It's Your First Time,78,78,3
1980-01-19,79,Barbra Streisand,Kiss Me In The Rain,90,79,2
1980-01-19,80,Bette Midler,When A Man Loves A Woman,,80,1
1980-01-19,81,ZZ Top,I Thank You,,81,1
1980-01-19,82,Tavares,Bad Times,95,82,3
1980-01-19,83,George Burns,I Wish I Was Eighteen Again,,83,1
1980-01-19,84,Lobo,Holdin' On For Dear Love,89,84,5
1980-01-19,85,Sister Sledge,Got To Love Somebody,,85,1
1980-01-19,86,Switch,I Call Your Name,87,86,12
1980-01-19,87,The Babys,Back On My Feet Again,,87,1
1980-01-19,88,Billy Preston & Syreeta,With You I'm Born Again,91,88,7
1980-01-19,89,Chuck Mangione,Give It All You Got,,89,1
1980-01-19,90,Peaches & Herb,I Pledge My Love,,90,1
1980-01-19,91,Cindy Bullens,Trust Me,93,91,2
1980-01-19,92,Breathless,Takin' It Back,96,92,2
1980-01-19,93,Dana Valery,I Don't Want To Be Lonely,,93,1
1980-01-19,94,Supertramp,Take The Long Way Home,35,10,15
1980-01-19,95,Sugarhill Gang,Rapper's Delight,36,36,11
1980-01-19,96,Rita Coolidge,I'd Rather Leave While I'm In Love,38,38,10
1980-01-19,97,The Alan Parsons Project,Damned If I Do,47,27,17
1980-01-19,98,Bar-Kays,Move Your Boogie Body,57,57,7
1980-01-19,99,Blackfoot,"Train, Train",39,38,14
1980-01-19,100,M,Pop Muzik,59,1,24
1980-01-26,1,Michael Jackson,Rock With You,1,1,13
1980-01-26,2,Captain & Tennille,Do That To Me One More Time,2,2,15
1980-01-26,3,Kenny Rogers,Coward Of The County,4,3,11
1980-01-26,4,Rupert Holmes,Escape (The Pina Colada Song),3,1,15
1980-01-26,5,Smokey Robinson,Cruisin',6,5,17
1980-01-26,6,Stevie Wonder,Send One Your Love,5,4,13
1980-01-26,7,Cliff Richard,We Don't Talk Anymore,7,7,15
1980-01-26,8,Queen,Crazy Little Thing Called Love,18,8,6
1980-01-26,9,Eagles,The Long Run,11,9,8
1980-01-26,10,Fleetwood Mac,Sara,15,10,7
1980-01-26,11,Prince,I Wanna Be Your Lover,13,11,10
1980-01-26,12,Dr. Hook,Better Love Next Time,12,12,16
1980-01-26,13,Kool & The Gang,Ladies Night,8,8,17
1980-01-26,14,Tom Petty And The Heartbreakers,Don't Do Me Like That,17,14,11
1980-01-26,15,Kenny Loggins,This Is It,16,15,15
1980-01-26,16,Teri DeSario With K.C.,"Yes, I'm Ready",24,16,11
1980-01-26,17,Dionne Warwick,Deja Vu,21,17,12
1980-01-26,18,Daryl Hall John Oates,Wait For Me,19,18,14
1980-01-26,19,Isaac Hayes,Don't Let Go,20,19,14
1980-01-26,20,KC And The Sunshine Band,Please Don't Go,9,1,23
1980-01-26,21,Steve Forbert,Romeo's Tune,25,21,9
1980-01-26,22,Anne Murray,Daydream Believer,28,22,6
1980-01-26,23,Foghat,Third Time Lucky (First Time I Was A Fool),26,23,11
1980-01-26,24,The Dirt Band,An American Dream,29,24,8
1980-01-26,25,Dan Fogelberg,Longer,35,25,7
1980-01-26,26,Led Zeppelin,Fool In The Rain,31,26,6
1980-01-26,27,Styx,Why Me,32,27,7
1980-01-26,28,Jefferson Starship,Jane,14,14,13
1980-01-26,29,The O'Jays,Forever Mine,33,29,10
1980-01-26,30,Herb Alpert,Rotation,30,30,11
1980-01-26,31,Neil Diamond,September Morn',39,31,6
1980-01-26,32,Little River Band,Cool Change,10,10,15
1980-01-26,33,Cheap Trick,Voices,37,33,8
1980-01-26,34,Rufus And Chaka Khan,Do You Love What You Feel,40,34,10
1980-01-26,35,Donna Summer,On The Radio,49,35,3
1980-01-26,36,Santana,You Know That I Love You,36,36,10
1980-01-26,37,The Spinners,"Working My Way Back To You/Forgive Me, Girl",48,37,7
1980-01-26,38,Commodores,Wonderland,42,38,7
1980-01-26,39,John Stewart,Lost Her In The Sun,43,39,8
1980-01-26,40,Electric Light Orchestra,Last Train To London,44,40,8
1980-01-26,41,Suzi Quatro,She's In Love With You,41,41,10
1980-01-26,42,Robert John,Lonely Eyes,46,42,8
1980-01-26,43,Joyce Cobb,Dig The Gold,45,43,10
1980-01-26,44,Andy Gibb,Desire,,44,1
1980-01-26,45,Shalamar,The Second Time Around,56,45,8
1980-01-26,46,Barry Manilow,When I Wanted You,53,46,7
1980-01-26,47,Dann Rogers,Looks Like Love Again,52,47,7
1980-01-26,48,Pat Benatar,Heartbreaker,54,48,6
1980-01-26,49,Toto,99,55,49,6
1980-01-26,50,Styx,Babe,23,1,17
1980-01-26,51,The Inmates,Dirty Water,51,51,8
1980-01-26,52,Rod Stewart,I Don't Want To Talk About It,57,52,6
1980-01-26,53,Bonnie Pointer,"I Can't Help Myself (Sugar Pie, Honey Bunch)",63,53,6
1980-01-26,54,Robert Palmer,Can We Still Be Friends,61,54,6
1980-01-26,55,Pleasure,Glide,60,55,8
1980-01-26,56,Rupert Holmes,Him,72,56,2
1980-01-26,57,Commodores,Still,22,1,18
1980-01-26,58,Foreigner,Head Games,27,14,12
1980-01-26,59,Nicolette Larson & Michael McDonald,"Let Me Go, Love",69,59,3
1980-01-26,60,Leif Garrett,Memorize Your Number,62,60,7
1980-01-26,61,Molly Hatchet,Flirtin' With Disaster,68,61,4
1980-01-26,62,Gamma,I'm Alive,70,62,4
1980-01-26,63,Tom Petty And The Heartbreakers,Refugee,,63,1
1980-01-26,64,Pink Floyd,Another Brick In The Wall (Part II),77,64,2
1980-01-26,65,Kool & The Gang,Too Hot,76,65,2
1980-01-26,66,Jimmy Buffett,Volcano,66,66,6
1980-01-26,67,Jennifer Warnes,Don't Make Me Over,67,67,6
1980-01-26,68,Bette Midler,When A Man Loves A Woman,80,68,2
1980-01-26,69,Barbra Streisand,Kiss Me In The Rain,79,69,3
1980-01-26,70,Journey,Too Late,71,70,3
1980-01-26,71,Aerosmith,Remember (Walking In The Sand),73,71,3
1980-01-26,72,ZZ Top,I Thank You,81,72,2
1980-01-26,73,Tavares,Bad Times,82,73,4
1980-01-26,74,Mike Pinera,Goodnight My Love,75,74,4
1980-01-26,75,Lobo,Holdin' On For Dear Love,84,75,6
1980-01-26,76,Sister Sledge,Got To Love Somebody,85,76,2
1980-01-26,77,The Babys,Back On My Feet Again,87,77,2
1980-01-26,78,Billy Preston & Syreeta,With You I'm Born Again,88,78,8
1980-01-26,79,Chuck Mangione,Give It All You Got,89,79,2
1980-01-26,80,Peaches & Herb,I Pledge My Love,90,80,2
1980-01-26,81,George Burns,I Wish I Was Eighteen Again,83,81,2
1980-01-26,82,Tommy James,Three Times In Love,,82,1
1980-01-26,83,Switch,I Call Your Name,86,83,13
1980-01-26,84,Tom Johnston,Savannah Nights,34,34,11
1980-01-26,85,Peter Brown,Stargazer,59,59,7
1980-01-26,86,Patrice Rushen,Haven't You Heard,,86,1
1980-01-26,87,Dollar,Shooting Star,74,74,6
1980-01-26,88,Turley Richards,You Might Need Somebody,,88,1
1980-01-26,89,"Ray, Goodman & Brown",Special Lady,,89,1
1980-01-26,90,Cindy Bullens,Trust Me,91,90,3
1980-01-26,91,Dana Valery,I Don't Want To Be Lonely,93,91,2
1980-01-26,92,Breathless,Takin' It Back,92,92,3
1980-01-26,93,The Flying Lizards,Money,50,50,9
1980-01-26,94,Barbra Streisand/Donna Summer,No More Tears (Enough Is Enough),38,1,15
1980-01-26,95,J.D. Souther,You're Only Lonely,47,7,21
1980-01-26,96,"Earth, Wind & Fire",Star,64,64,6
1980-01-26,97,Pablo Cruise,I Want You Tonight,58,19,16
1980-01-26,98,Bobby Vinton,Make Believe It's Your First Time,78,78,4
1980-01-26,99,ABBA,Chiquitita,65,29,12
1980-01-26,100,Sugarhill Gang,Rapper's Delight,95,36,12
1980-02-02,1,Michael Jackson,Rock With You,1,1,14
1980-02-02,2,Captain & Tennille,Do That To Me One More Time,2,2,16
1980-02-02,3,Kenny Rogers,Coward Of The County,3,3,12
1980-02-02,4,Smokey Robinson,Cruisin',5,4,18
1980-02-02,5,Queen,Crazy Little Thing Called Love,8,5,7
1980-02-02,6,Rupert Holmes,Escape (The Pina Colada Song),4,1,16
1980-02-02,7,Fleetwood Mac,Sara,10,7,8
1980-02-02,8,Eagles,The Long Run,9,8,9
1980-02-02,9,Teri DeSario With K.C.,"Yes, I'm Ready",16,9,12
1980-02-02,10,Tom Petty And The Heartbreakers,Don't Do Me Like That,14,10,12
1980-02-02,11,Prince,I Wanna Be Your Lover,11,11,11
1980-02-02,12,Kenny Loggins,This Is It,15,12,16
1980-02-02,13,Cliff Richard,We Don't Talk Anymore,7,7,16
1980-02-02,14,Stevie Wonder,Send One Your Love,6,4,14
1980-02-02,15,Dionne Warwick,Deja Vu,17,15,13
1980-02-02,16,Donna Summer,On The Radio,35,16,4
1980-02-02,17,Dan Fogelberg,Longer,25,17,8
1980-02-02,18,Isaac Hayes,Don't Let Go,19,18,15
1980-02-02,19,Steve Forbert,Romeo's Tune,21,19,10
1980-02-02,20,Anne Murray,Daydream Believer,22,20,7
1980-02-02,21,The Dirt Band,An American Dream,24,21,9
1980-02-02,22,Andy Gibb,Desire,44,22,2
1980-02-02,23,Foghat,Third Time Lucky (First Time I Was A Fool),23,23,12
1980-02-02,24,Led Zeppelin,Fool In The Rain,26,24,7
1980-02-02,25,Neil Diamond,September Morn',31,25,7
1980-02-02,26,Daryl Hall John Oates,Wait For Me,18,18,15
1980-02-02,27,Styx,Why Me,27,27,8
1980-02-02,28,The O'Jays,Forever Mine,29,28,11
1980-02-02,29,The Spinners,"Working My Way Back To You/Forgive Me, Girl",37,29,8
1980-02-02,30,Rufus And Chaka Khan,Do You Love What You Feel,34,30,11
1980-02-02,31,Dr. Hook,Better Love Next Time,12,12,17
1980-02-02,32,Cheap Trick,Voices,33,32,9
1980-02-02,33,Little River Band,Cool Change,32,10,16
1980-02-02,34,Commodores,Wonderland,38,34,8
1980-02-02,35,Santana,You Know That I Love You,36,35,11
1980-02-02,36,John Stewart,Lost Her In The Sun,39,36,9
1980-02-02,37,Kool & The Gang,Ladies Night,13,8,18
1980-02-02,38,Barry Manilow,When I Wanted You,46,38,8
1980-02-02,39,Electric Light Orchestra,Last Train To London,40,39,9
1980-02-02,40,Shalamar,The Second Time Around,45,40,9
1980-02-02,41,Robert John,Lonely Eyes,42,41,9
1980-02-02,42,Joyce Cobb,Dig The Gold,43,42,11
